ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Temp_Bin,Humidity_Bin
A-6913295,Source1,2,2020-12-12 01:17:13,2020-12-12 03:38:25,41.099649,-73.950937,41.100739,-73.95692700000002,0.321,Incident on I-87 NB near I-87 Left lane blocked.,I-287 W,West Nyack,Rockland,NY,10994,US,US/Eastern,KHPN,2020-12-12 00:56:00,37.0,33.0,100.0,29.64,2.0,NW,5.0,0.0,Mist,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020,"(-19.001, 39.0]","(84.0, 100.0]"
A-1443307,Source2,2,2020-07-01 19:06:37,2020-07-01 19:59:32,40.843361,-73.31437700000002,,,0.0,Accident on Shelbourne Ln at Larkfield Rd.,Larkfield Rd,East Northport,Suffolk,NY,11731-6108,US,US/Eastern,KFRG,2020-07-01 19:05:00,74.0,74.0,76.0,29.77,10.0,S,7.0,0.0,T-Storm,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2020,"(71.0, 172.0]","(66.0, 84.0]"
A-747322,Source2,2,2022-01-14 11:49:46,2022-01-14 12:34:29,41.036476,-73.816154,,,0.0,Left hand shoulder blocked due to accident on Sprain Brook Pkwy Northbound near NY-100B Dobbs Ferry Rd.,Sprain Brook Pkwy S,White Plains,Westchester,NY,10607,US,US/Eastern,KHPN,2022-01-14 11:56:00,40.0,29.0,63.0,29.28,10.0,NNW,29.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(39.0, 56.0]","(50.0, 66.0]"
A-3497974,Source1,2,2016-09-09 19:56:41,2016-09-10 01:56:41,40.73706,-73.93108000000002,40.737109,-73.931411,0.018,At Van Dam St - Accident.,Long Island Expy W,Long Island City,Queens,NY,11101,US,US/Eastern,KNYC,2016-09-09 19:51:00,86.0,,59.0,29.94,10.0,Calm,,,Overcast,False,False,True,False,False,False,False,False,True,False,False,True,False,Night,Night,Day,Day,2016,"(71.0, 172.0]","(50.0, 66.0]"
A-4486422,Source1,2,2023-02-16 12:10:07,2023-02-16 14:40:48.000000000,40.805358,-73.83195,40.794101,-73.824702,0.865,MTA Bridges &amp; Tunnels: Crash on Bronx-Whitestone Bridge southbound Bronx Side (New York) 1 Right lane of 3 lanes closed,Bronx Whitestone Brg S,Bronx,Bronx,NY,10465,US,US/Eastern,KLGA,2023-02-16 11:51:00,66.0,66.0,36.0,29.99,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2023,"(56.0, 71.0]","(0.999, 50.0]"
A-1153971,Source2,2,2021-02-13 16:29:18,2021-02-13 17:16:34,40.747795,-73.166451,,,0.0,Two lanes blocked due to accident on NY-27 Eastbound at Exit 46 Sunrise Hwy.,Sunrise Hwy W,Great River,Suffolk,NY,11739,US,US/Eastern,KISP,2021-02-13 16:44:00,28.0,20.0,58.0,30.13,10.0,NE,8.0,0.0,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(-19.001, 39.0]","(50.0, 66.0]"
A-7492298,Source1,4,2018-12-29 09:12:49,2018-12-29 09:40:40,40.71713,-74.01275,40.72427,-74.01123,0.5,Closed between Chambers St and Watts St - Road closed due to accident., West St,New York,New York,NY,10007,US,US/Eastern,KJRB,2018-12-29 08:56:00,51.1,,63.0,29.99,10.0,WNW,9.2,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2018,"(39.0, 56.0]","(50.0, 66.0]"
A-4954957,Source1,2,2022-03-24 17:10:00,2022-03-24 18:44:38,40.93914628009348,-73.83869290316659,40.94056628009349,-73.83897290316659,0.099,Incident on BRONX RIVER PKWY NB near PAXTON AVE Right shoulder closed.,Bronx River Pkwy,Bronxville,Westchester,NY,10708,US,US/Eastern,KHPN,2022-03-24 17:00:00,44.0,40.0,96.0,29.37,2.0,VAR,7.0,0.0,Light Drizzle,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(39.0, 56.0]","(84.0, 100.0]"
A-4824754,Source1,2,2022-07-19 05:21:00,2022-07-19 10:33:55.000000000,40.738662,-73.81036800000003,40.737533,-73.851548,2.157,Slow traffic on I-495 W from Utopia Pkwy/Exit 25 (I-495) to 108th St/Exit 21 (I-495) due to accident.,Long Island Expy W,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,2022-07-19 05:51:00,76.0,76.0,69.0,29.73,10.0,WSW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2022,"(71.0, 172.0]","(66.0, 84.0]"
A-1716133,Source2,3,2019-12-14 01:45:06,2019-12-14 05:09:48,40.834332,-73.86479200000002,,,0.0,Right lane blocked due to accident on I-95 Cross Bronx Expy Southbound at Bronx River Pkwy.,Thieriot Ave,Bronx,Bronx,NY,10472-1920,US,US/Eastern,KLGA,2019-12-14 01:51:00,48.0,40.0,93.0,29.7,1.0,NE,23.0,0.35,Heavy Rain / Windy,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,2019,"(39.0, 56.0]","(84.0, 100.0]"
A-220624,Source2,3,2016-07-29 05:58:10,2016-07-29 06:43:10,40.962254,-73.736137,,,0.0,Accident on I-95 Southbound at Exits 18B 18B-A County Hwy-8 Mamaroneck Ave.,Mamaroneck Ave,Mamaroneck,Westchester,NY,10543,US,US/Eastern,KHPN,2016-07-29 05:56:00,71.1,,90.0,29.84,3.0,NNE,5.8,0.21,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(71.0, 172.0]","(84.0, 100.0]"
A-7707973,Source1,4,2019-04-12 15:31:16,2019-04-12 15:59:16,42.482567,-76.46450300000002,42.48229,-76.46848,0.204,Closed between CR-121/Warren Rd and CR-122/N Triphammer Rd - Road closed due to accident.,NY-13,Ithaca,Tompkins,NY,14850,US,US/Eastern,KITH,2019-04-12 15:56:00,64.0,64.0,67.0,28.78,10.0,S,32.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(56.0, 71.0]","(66.0, 84.0]"
A-5773174,Source1,2,2021-07-06 18:26:08,2021-07-06 20:11:29,40.884135,-73.89886800000002,40.861985,-73.912913,1.6969999999999998,Slow traffic on I-87 S from exit [10] to W Fordham Rd exit [9] due to accident.,Major Deegan Expy S,Bronx,Bronx,NY,10463,US,US/Eastern,KLGA,2021-07-06 18:31:00,90.0,90.0,39.0,29.91,10.0,NW,32.0,0.0,Thunder / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(71.0, 172.0]","(0.999, 50.0]"
A-5991051,Source1,4,2021-11-04 22:29:44,2021-11-04 23:54:20,40.80997109393687,-73.90237927401587,40.80728109393687,-73.90655927401589,0.287,Incident on I-278 WB near E 138TH ST Use alternate exit ramp.,Bruckner Expy,Bronx,Bronx,NY,10474,US,US/Eastern,KLGA,2021-11-04 22:51:00,48.0,45.0,42.0,30.25,10.0,N,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021,"(39.0, 56.0]","(0.999, 50.0]"
A-5200215,Source1,2,2022-02-04 09:37:13,2022-02-04 11:47:37.000000000,42.781566381250464,-73.75884890521162,42.81391638125047,-73.76668890521162,2.27,NYSDOT TMC - Albany: Crash on I-87 Northway northbound before Twin Bridges; Town of Halfmoon; Town of Colonie Line (Colonie) right shoulder closed,Adirondack Northway N,Cohoes,Albany,NY,12047,US,US/Eastern,KALB,2022-02-04 09:24:00,17.0,6.0,84.0,29.77,1.0,N,9.0,0.96,Snow and Sleet,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(-19.001, 39.0]","(66.0, 84.0]"
A-6764656,Source1,4,2020-11-29 21:18:00,2020-11-29 22:38:39,40.916192,-72.73027900000002,40.918199,-72.727478,0.202,Crash on I-495 eastbound at Exit 72 - NY 25; West Main St; (Riverhead) all lanes closed,Long Island Expy E,Calverton,Suffolk,NY,11933,US,US/Eastern,KHWV,2020-11-29 20:56:00,39.0,39.0,79.0,30.04,6.0,SSW,3.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020,"(-19.001, 39.0]","(66.0, 84.0]"
A-3655445,Source1,2,2023-02-27 21:34:30,2023-02-28 00:17:24.000000000,40.887494,-73.894347,40.877852,-73.904088,0.838,vehicle on fire right lane blocked I-87 - NYS Thruway southbound between exit 7 and exit 6A,Major Deegan Expy S,Bronx,Bronx,NY,10471,US,US/Eastern,KLGA,2023-02-27 21:20:00,33.0,24.0,82.0,29.78,0.5,ESE,12.0,0.07,Snow,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2023,"(-19.001, 39.0]","(66.0, 84.0]"
A-446516,Source2,2,2017-05-09 12:48:30,2017-05-09 13:18:15,40.717266,-73.702721,,,0.0,Accident on Beech St at Cherry St.,Beech St,Floral Park,Nassau,NY,11001-3103,US,US/Eastern,KJFK,2017-05-09 12:51:00,59.0,,36.0,29.97,10.0,SSW,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(56.0, 71.0]","(0.999, 50.0]"
A-2885434,Source2,2,2018-04-14 18:36:50,2018-04-14 19:21:18,40.831905,-73.935287,,,0.0,Two lanes blocked due to accident on Harlem River Dr Southbound near Exit 23 Frederick Douglass Blvd.,Harlem River Dr S,New York,New York,NY,10039,US,US/Eastern,KNYC,2018-04-14 18:51:00,55.0,,72.0,30.01,8.0,Variable,6.9,,Clear,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(39.0, 56.0]","(66.0, 84.0]"
A-3455162,Source1,2,2016-12-30 08:13:51,2016-12-30 14:13:51,41.30137,-73.82353,41.29748,-73.82281,0.271,At CR-821/Bear Mountain State Pky - Accident.,Taconic State Pkwy S,Yorktown Heights,Westchester,NY,10598,US,US/Eastern,KHPN,2016-12-30 07:56:00,33.1,26.9,72.0,29.57,10.0,West,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(-19.001, 39.0]","(66.0, 84.0]"
A-1115875,Source2,3,2021-03-17 16:36:18,2021-03-17 18:39:07,40.827488,-73.93145,,,0.0,One lane blocked due to accident on I-87 Southbound at Exits 5 6 Macombs Dam Brg.,Major Deegan Expy S,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2021-03-17 16:51:00,46.0,41.0,63.0,30.13,10.0,SSW,9.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(39.0, 56.0]","(50.0, 66.0]"
A-3733779,Source1,2,2023-02-23 05:23:30,2023-02-23 07:48:00,42.746775,-73.92016600000002,42.887018,-74.078361,12.577,Slow traffic on I-90 W - New York State Trwy W from I-87/Exit 24 (I-90) to NY-30/Exit 27 (I-90) due to accident.,I-90 W,Schenectady,Albany,NY,12303,US,US/Eastern,KALB,2023-02-23 05:27:00,25.0,16.0,88.0,29.57,2.0,N,8.0,0.02,Sleet,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2023,"(-19.001, 39.0]","(84.0, 100.0]"
A-4560181,Source1,4,2022-03-13 03:35:25,2022-03-13 05:52:47.000000000,43.275709,-76.390202,43.298539,-76.404607,1.736,NYSDOT - Region 3: Crash on NY 48 both directions between WILCOX RD (Granby) and South Pollard Drive (Fulton) All lanes closed, State Route 48,Fulton,Oswego,NY,13069-4948,US,US/Eastern,KFZY,2022-03-13 01:54:00,20.0,4.0,62.0,29.35,10.0,WNW,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2022,"(-19.001, 39.0]","(50.0, 66.0]"
A-3450255,Source1,3,2016-12-14 17:47:45,2016-12-14 23:47:45,40.72531,-73.76988,40.72603,-73.76243000000002,0.393,At Francis Lewis Blvd/Exit 20 - Accident.,Grand Central Pkwy E,Hollis,Queens,NY,11423,US,US/Eastern,KJFK,2016-12-14 17:51:00,39.0,30.6,33.0,29.97,10.0,WSW,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,"(-19.001, 39.0]","(0.999, 50.0]"
A-7077424,Source1,4,2020-06-10 19:49:35,2020-06-10 20:34:35,40.83991,-73.92914,40.83991,-73.92914,0.0,At I-95/Cross Bronx Expy/Exit 7 - Accident. Two lanes blocked.,Major Deegan Expy N,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2020-06-10 19:51:00,75.0,75.0,73.0,29.92,10.0,S,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2020,"(71.0, 172.0]","(66.0, 84.0]"
A-1747476,Source2,3,2019-10-11 19:58:15,2019-10-11 20:42:49,40.667072,-73.995743,,,0.0,Right lane blocked due to accident on I-278 Brooklyn Queens Expy Westbound at Exit 24 NY-27 Prospect Expy Exit 1.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11215,US,US/Eastern,KJRB,2019-10-11 19:51:00,61.0,61.0,52.0,29.93,10.0,NE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,"(56.0, 71.0]","(50.0, 66.0]"
A-3475110,Source1,3,2016-11-29 17:37:12,2016-11-29 23:37:12,40.85002,-73.94399,40.85329,-73.96064,0.899,Between Amsterdam Ave/Harlem River Dr and Hudson Ter/Palisades Pky - Accident.,George Washington Brg,New York,New York,NY,10033,US,US/Eastern,KNYC,2016-11-29 17:44:00,59.0,,93.0,29.86,2.5,SW,5.8,0.17,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,"(56.0, 71.0]","(84.0, 100.0]"
A-6936996,Source1,4,2020-12-10 03:01:40,2020-12-10 04:21:23,40.619588,-74.02329399999998,40.620091,-74.022853,0.042,Incident on I-278 EB near FORT HAMILTON PKWY Road closed. Take alternate route.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11209,US,US/Eastern,KJRB,2020-12-10 02:51:00,38.0,32.0,73.0,29.78,10.0,W,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020,"(-19.001, 39.0]","(66.0, 84.0]"
A-7315255,Source1,4,2019-12-15 06:34:54,2019-12-15 07:04:11,40.80245,-73.9303,40.7974,-73.92931,0.353,Closed at I-278/Triboro Brg/Exit 17 - Road closed due to accident.,FDR Dr S,New York,New York,NY,10035,US,US/Eastern,KNYC,2019-12-15 06:51:00,44.0,39.0,60.0,29.52,10.0,WSW,9.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,"(39.0, 56.0]","(50.0, 66.0]"
A-5731461,Source1,4,2021-09-05 01:32:00,2021-09-05 02:57:31,43.122023,-75.294507,43.123891,-75.296165,0.154,Incident on NY-69 NB near NY-69 Road closed. Take alternate route., Oriskany Blvd,Whitesboro,Oneida,NY,13492-1525,US,US/Eastern,KRME,2021-09-05 01:53:00,61.0,61.0,87.0,29.32,10.0,SE,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021,"(56.0, 71.0]","(84.0, 100.0]"
A-7642646,Source1,4,2017-12-04 06:53:37,2017-12-04 12:53:37,42.91573,-78.67259,42.91204000000001,-78.69624,1.224,At RT-78/Transit Rd - Accident., Walden Ave,Lancaster,Erie,NY,14086-1250,US,US/Eastern,KBUF,2017-12-04 06:54:00,34.0,28.8,92.0,30.32,6.0,SSE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2017,"(-19.001, 39.0]","(84.0, 100.0]"
A-6608700,Source1,4,2020-09-30 05:11:36,2020-09-30 15:00:13,42.273606,-73.721352,42.272598,-73.723275,0.12,Incident on NY-66 WB near NY-9H Road closed. Take alternate route., Gahbauer Rd,Hudson,Columbia,NY,12534,US,US/Eastern,KPSF,2020-09-30 05:12:00,59.0,59.0,93.0,28.21,2.0,WSW,13.0,0.24,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020,"(56.0, 71.0]","(84.0, 100.0]"
A-3780966,Source1,4,2022-02-25 09:04:15,2022-02-25 11:09:35,43.08514952639063,-76.22912049257171,43.08106952639063,-76.22170049257171,0.469,NYSDOT - Region 3: Crash on I-690 eastbound at Exit 6 - NY 695 (Geddes) All lanes closed,I-690 E,Syracuse,Onondaga,NY,13209,US,US/Eastern,KSYR,2022-02-25 09:09:00,22.0,10.0,78.0,29.43,1.0,ENE,13.0,0.0,Snow and Sleet,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(-19.001, 39.0]","(66.0, 84.0]"
A-903747,Source2,3,2021-09-12 14:38:28,2021-09-12 15:40:18,42.9991,-78.852264,,,0.0,Accident on I-290 both ways at Exit 2 NY-425 Colvin Blvd.,Twin Cities Vietnam Veterans Memorial Hwy,Tonawanda,Erie,NY,14150,US,US/Eastern,KBUF,2021-09-12 14:54:00,72.0,72.0,84.0,29.21,4.0,WSW,16.0,0.03,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(71.0, 172.0]","(66.0, 84.0]"
A-5925419,Source1,4,2021-10-14 09:10:00,2021-10-14 18:37:44,42.133217,-73.926654,42.136439,-73.924013,0.261,Incident on US-9W NB near MIKE KROUT RD Road closed. Take alternate route.,Quarry Rd,Saugerties,Ulster,NY,12477,US,US/Eastern,KPOU,2021-10-14 09:00:00,60.0,60.0,96.0,29.8,0.25,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2021,"(56.0, 71.0]","(84.0, 100.0]"
A-6993277,Source1,1,2020-06-01 06:15:56,2020-06-01 06:45:56,41.7326,-74.06626999999997,41.7326,-74.06626999999997,0.0,At RT-299/Exit 18 - Accident. Hard shoulder blocked.,I-87 S,New Paltz,Ulster,NY,12561,US,US/Eastern,KPOU,2020-06-01 05:53:00,39.0,39.0,89.0,30.03,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(-19.001, 39.0]","(84.0, 100.0]"
A-6689454,Source1,2,2020-12-28 21:19:00,2020-12-28 22:57:45,43.13421,-77.561437,43.134092,-77.558083,0.1689999999999999,Incident on MONTEROY RD near S WINTON RD Expect long delays., Monteroy Rd,Rochester,Monroe,NY,14618-1213,US,US/Eastern,KROC,2020-12-28 20:54:00,32.0,23.0,64.0,29.59,9.0,W,13.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020,"(-19.001, 39.0]","(50.0, 66.0]"
A-715546,Source2,2,2022-02-10 07:37:06,2022-02-10 08:22:06,40.785637,-73.11412,,,0.0,Crash on NY-454 at CR-93 Lakeland Ave.,Veterans Memorial Hwy,Bohemia,Suffolk,NY,11716,US,US/Eastern,KISP,2022-02-10 07:56:00,30.0,30.0,100.0,29.76,6.0,CALM,0.0,0.0,Shallow Fog,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2022,"(-19.001, 39.0]","(84.0, 100.0]"
A-3657774,Source1,2,2023-03-22 16:30:00,2023-03-22 18:49:41,40.747198,-73.170076,40.747797,-73.15050600000002,1.025,NYSDOT - Region 10: Crash on NY 27 westbound at Exit 46 - Carleton Avenue; Connetquot Avenue (Suffolk) right shoulder blocked,Sunrise Hwy E,East Islip,Suffolk,NY,11730,US,US/Eastern,KISP,2023-03-22 16:56:00,51.0,51.0,74.0,30.17,10.0,S,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2023,"(39.0, 56.0]","(66.0, 84.0]"
A-3118495,Source2,3,2017-12-10 03:40:32,2017-12-10 04:10:07,40.725399,-73.894981,,,0.0,Right lane blocked due to accident on I-495 Long Island Expy Westbound before Exit 19 Queens Midtown Expy.,Long Island Expy W,Maspeth,Queens,NY,11378,US,US/Eastern,KLGA,2017-12-10 03:51:00,33.1,23.0,72.0,29.75,10.0,WNW,15.0,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2017,"(-19.001, 39.0]","(66.0, 84.0]"
A-2144681,Source2,3,2019-04-03 20:48:41,2019-04-03 22:35:04,43.096355,-73.75267,,,2.890000104904175,Accident on I-87 Northbound from Exit 14 NY-9P Union Ave to Exit 15 NY-50.,Adirondack Northway S,Saratoga Springs,Saratoga,NY,12866,US,US/Eastern,KSCH,2019-04-03 20:48:00,41.0,31.0,39.0,29.72,10.0,WNW,25.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2019,"(39.0, 56.0]","(0.999, 50.0]"
A-3653769,Source1,4,2023-03-20 05:52:07,2023-03-20 08:17:22.000000000,42.171221,-77.790246,42.18494000000001,-77.79194100000002,0.952,NYSDOT - Region 6: Crash on NY 21 both directions East Chestnut Street; NY 417; START ROUTE NY 21 (Andover) to Town of Alfred; Town of Andover Line (Alfred) All lanes closed northbound; All lanes open southbound Crash Emergency Responders on Scene Use Caution, Bines Hill Rd,Andover,Allegany,NY,14806,US,US/Eastern,KELZ,2023-03-20 05:56:00,22.0,,66.0,27.87,10.0,,,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2023,"(-19.001, 39.0]","(50.0, 66.0]"
A-4091345,Source1,4,2022-11-11 10:54:33,2022-11-11 12:59:59,42.843144,-78.859162,42.83649000000001,-78.855368,0.498,NY-5 W is closed from Fuhrmann Blvd (NY-5) to Fuhrmann Blvd/Tifft St (NY-5) due to accident.,Buffalo Skwy S,Buffalo,Erie,NY,14203,US,US/Eastern,KBUF,2022-11-11 10:54:00,58.0,58.0,97.0,29.07,5.0,SE,5.0,0.24,Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(56.0, 71.0]","(84.0, 100.0]"
A-4430881,Source1,2,2022-01-11 16:47:09,2022-01-11 17:34:00.000000000,43.142369,-77.544771,43.132198,-77.528093,1.096,Stationary traffic on I-490 E from University Ave/Exit 20 (I-490) to NY-441/Linden Ave/Exit 23 (I-490) due to accident.,I-490 E,Rochester,Monroe,NY,14610,US,US/Eastern,KROC,2022-01-11 16:54:00,10.0,-2.0,64.0,29.81,10.0,SE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(-19.001, 39.0]","(50.0, 66.0]"
A-197893,Source2,3,2016-12-26 21:14:27,2016-12-26 21:58:44,42.701317,-73.848732,,,0.01,Accident on I-90 Westbound at I-87.,New York Trwy S,Albany,Albany,NY,12205,US,US/Eastern,KALB,2016-12-26 20:51:00,36.0,24.7,89.0,30.12,10.0,South,21.9,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,"(-19.001, 39.0]","(84.0, 100.0]"
A-1016930,Source3,3,2021-06-04 16:59:32,2021-06-04 19:28:25,40.876106,-73.90471600000002,,,0.0,Left lane blocked due to accident on I-87 Northbound after Exit 10 230th St.,Major Deegan Expy N,Bronx,Bronx,NY,10463,US,US/Eastern,KLGA,2021-06-04 16:51:00,66.0,66.0,84.0,29.81,3.0,E,9.0,0.64,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(56.0, 71.0]","(66.0, 84.0]"
A-201582,Source2,2,2017-01-24 12:26:56,2017-01-24 12:56:19,40.757202,-73.853813,,,0.01,Two lanes blocked due to accident on Grand Central Pkwy Westbound near 31st St.,Grand Central Pkwy E,Corona,Queens,NY,11368,US,US/Eastern,KLGA,2017-01-24 12:10:00,39.0,29.3,86.0,29.31,2.0,North,19.6,0.03,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(-19.001, 39.0]","(84.0, 100.0]"
A-7243168,Source1,4,2020-01-30 22:06:19,2020-01-30 22:34:13,43.07732,-75.52571999999998,43.07315,-75.50206999999997,1.228,Closed at Rome Rd - Road closed due to accident., Stuhlman Rd,Vernon,Oneida,NY,13476-4519,US,US/Eastern,KRME,2020-01-30 21:53:00,23.0,23.0,63.0,29.75,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2020,"(-19.001, 39.0]","(50.0, 66.0]"
